source_id,source_archive,accent_or_region,speaker_id,source_filename_or_audio,preserved_audio_or_file_path,source_gender_or_sex_label,source_label_type,gender_identity_folder_used,classification_basis,age,birth_place,native_language,other_languages,english_learning_method,english_residence,country,file_missing,subset,minutes,reader_name
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,khmer,232,khmer3.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,46.0,"baling, kampongthum, cambodia",,,,,cambodia,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,khmer,1087,khmer4.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,31.0,"phnom penh, cambodia",,,,,cambodia,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,khmer,1609,khmer5.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,47.0,"kampong speu, cambodia",,,,,cambodia,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,khmer,1669,khmer6.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"auburn, australia",,,,,australia,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,khmer,1911,khmer7.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,56.0,"siem reap, cambodia",,,,,cambodia,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kikongo,464,kikongo1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,19.0,"new orleans, louisiana, usa",,,,,usa,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kikongo,1031,kikongo2.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,56.0,"kimulaza, uige, angola",,,,,angola,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kikuyu,466,kikuyu1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,48.0,"nairobi, kenya",,,,,kenya,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kikuyu,1155,kikuyu2.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,50.0,"kerugoya, kenya",,,,,kenya,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kikuyu,1156,kikuyu3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,45.0,"nairobi, kenya",,,,,kenya,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kikuyu,1790,kikuyu4.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,23.0,"nairobi, kenya",,,,,kenya,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kirghiz,233,kirghiz1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,32.0,"bishkek, kyrgyzstan",,,,,kyrgyzstan,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kiswahili,234,kiswahili1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,22.0,"dar-es-salaam, tanzania",,,,,tanzania,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kiswahili,235,kiswahili2.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,28.0,"kigoma, tanzania",,,,,tanzania,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kiswahili,236,kiswahili3.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,29.0,"nairobi, kenya",,,,,kenya,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kiswahili,237,kiswahili4.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,36.0,"goma, north kivu, democratic republic of congo",,,,,democratic republic of congo,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kiswahili,877,kiswahili5.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,56.0,"tanga, tanzania",,,,,tanzania,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kiswahili,887,kiswahili6.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,32.0,"dar-es-salaam, tanzania",,,,,tanzania,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kiswahili,934,kiswahili7.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,52.0,"dar-es-salaam, tanzania",,,,,tanzania,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kiswahili,1041,kiswahili8.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,42.0,"nyeri, kenya",,,,,kenya,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kiswahili,1146,kiswahili9.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,50.0,"tanga, tanzania",,,,,tanzania,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,konkani,438,konkani1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,38.0,"hyderabad, andhra pradesh, india",,,,,india,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,238,korean1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,29.0,"ui jong bu, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,483,korean10.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,34.0,"kwangju, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,559,korean11.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,26.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,608,korean12.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,31.0,"sokcho, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,759,korean13.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,50.0,"pusan, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,892,korean14.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22.0,"kota kinabalu, malaysia",,,,,malaysia,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1005,korean15.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,42.0,"pusan, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1006,korean16.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,30.0,"nonsan, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1007,korean17.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,21.0,"cheju-do, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1117,korean18.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,25.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1118,korean19.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,21.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,239,korean2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,23.0,"taegu, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1126,korean20.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,58.0,"inchon, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1142,korean21.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,21.0,"ulsan, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1145,korean22.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"inchon, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1196,korean23.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,49.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1370,korean24.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,42.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1386,korean25.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,34.0,"anseong, kyong gi, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1507,korean26.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,23.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1624,korean27.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,51.0,"haenam, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1663,korean28.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,62.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1687,korean29.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"masan, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,240,korean3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1690,korean30.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,49.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1696,korean31.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,18.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1715,korean32.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,35.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1722,korean33.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,30.0,"seongnam, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1814,korean34.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1815,korean35.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,48.0,"kwangju, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1838,korean36.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,51.0,"taegu, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1843,korean37.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,27.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1848,korean38.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,25.0,"inchon, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1862,korean39.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,55.0,"pusan, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,241,korean4.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,29.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1943,korean40.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,21.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1946,korean41.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,50.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1950,korean42.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,26.0,"bayside, new york, usa",,,,,usa,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1952,korean43.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,20.0,"taejon, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1971,korean44.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,49.0,"inchon, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,1982,korean45.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,28.0,"inchon, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,2015,korean46.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,21.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,2058,korean47.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,23.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,2075,korean48.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,32.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,2098,korean49.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22.0,"an yang, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,242,korean5.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,50.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,2133,korean50.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,57.0,"taejon, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,2134,korean51.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,25.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,2158,korean52.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,40.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,243,korean6.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,21.0,"sunchun, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,244,korean7.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,32.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,452,korean8.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,39.0,"seoul, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,korean,474,korean9.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,34.0,"taejon, south korea",,,,,south korea,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,krio,245,krio1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,46.0,"freetown, sierra leone",,,,,sierra leone,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,krio,431,krio2.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,26.0,"freetown, sierra leone",,,,,sierra leone,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,krio,1095,krio3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,21.0,"freetown, sierra leone",,,,,sierra leone,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,krio,1106,krio4.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,48.0,"freetown, sierra leone",,,,,sierra leone,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,krio,1140,krio5.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,36.0,"freetown, sierra leone",,,,,sierra leone,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,krio,2031,krio6.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,26.0,"freetown, sierra leone",,,,,sierra leone,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kru,1760,kru1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,52.0,"margibi, liberia",,,,,liberia,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kurdish,246,kurdish1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,24.0,"arbil, iraq",,,,,iraq,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kurdish,1767,kurdish10.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,37.0,"sulaymaniyah, iraq",,,,,iraq,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kurdish,669,kurdish2.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,50.0,"hawler, kurdistan, iraq",,,,,iraq,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kurdish,809,kurdish3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,33.0,"sulaymaniyah, iraq",,,,,iraq,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kurdish,1098,kurdish4.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,30.0,"kirkuk, iraq",,,,,iraq,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kurdish,1180,kurdish5.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,32.0,"sulaymaniyah, iraq",,,,,iraq,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kurdish,1197,kurdish6.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,57.0,"sulaymaniyah, iraq",,,,,iraq,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kurdish,1318,kurdish7.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,29.0,"sanandaj, iran",,,,,iran,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kurdish,1731,kurdish8.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,55.0,"sulaymaniyah, iraq",,,,,iraq,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,kurdish,1766,kurdish9.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,57.0,"sulaymaniyah, iraq",,,,,iraq,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,lamaholot,247,lamaholot1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,30.0,"leworook, nusa tenggara, indonesia",,,,,indonesia,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,lamotrekese,432,lamotrekese1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,38.0,"lamotrek island, federated states of micronesia",,,,,federated states of micronesia,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,lao,248,lao1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"savannakhet, laos",,,,,laos,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,lao,249,lao2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,25.0,"vientiane, laos, ",,,,,nan,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,lao,2007,lao3.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,52.0,"pakxe, laos",,,,,laos,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,latvian,250,latvian1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,24.0,"riga, latvia",,,,,latvia,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,latvian,964,latvian2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,70.0,"riga, latvia",,,,,latvia,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,latvian,1845,latvian3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"riga, latvia",,,,,latvia,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,lingala,1158,lingala1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,37.0,"kinshasa, democratic republic of congo",,,,,democratic republic of congo,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,lithuanian,251,lithuanian1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,27.0,"klaipeda, lithuania",,,,,lithuania,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,lithuanian,459,lithuanian2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,34.0,"vilnius, lithuania",,,,,lithuania,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,lithuanian,596,lithuanian3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22.0,"kaunas, lithuania",,,,,lithuania,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,lithuanian,816,lithuanian4.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,23.0,"klaipeda, lithuania",,,,,lithuania,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,lithuanian,1267,lithuanian5.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,24.0,"klaipeda, lithuania",,,,,lithuania,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,lithuanian,1465,lithuanian6.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,21.0,"visaginas, lithuania",,,,,lithuania,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,luo,252,luo1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,42.0,"siaya, kenya",,,,,kenya,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,luo,484,luo2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,33.0,"maseno, kenya",,,,,kenya,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,luxembourgeois,1296,luxembourgeois1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,54.0,"luxembourg, luxembourg",,,,,luxembourg,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,macedonian,253,macedonian1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,19.0,"ohrid, macedonia",,,,,macedonia,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,macedonian,1590,macedonian10.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"skopje, macedonia",,,,,macedonia,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,macedonian,1591,macedonian11.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"skopje, macedonia",,,,,macedonia,False,,,
Speech_Accent_Mining,Speech-Accent-Mining-master (1).zip,macedonian,1592,macedonian12.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"skopje, macedonia",,,,,macedonia,False,,,
