source_package,source_alias,type,original_vocal_atlas_path,new_combined_atlas_path,bytes
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/farewell_take_care.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/5ca9e9cb1dc3__farewell_take_care.wav,56364
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/greeting_greetings.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/16dae9ff43a2__greeting_greetings.wav,55340
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/greeting_hello.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/217d1de78bd9__greeting_hello.wav,39980
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/greeting_hey.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/28d5376a66e2__greeting_hey.wav,28716
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/greeting_hi.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/a1f374c5f25b__greeting_hi.wav,23596
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/greeting_how_are_you.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/c23d92b2c076__greeting_how_are_you.wav,61484
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/greeting_hows_it_going.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/30e673aff84a__greeting_hows_it_going.wav,75820
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/greeting_welcome.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/e9ddd7b84f50__greeting_welcome.wav,45100
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/greeting_whats_up.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/b3f17bcb8bdb__greeting_whats_up.wav,45100
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/greeting_yo.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/be8c8a43384a__greeting_yo.wav,28716
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/misceallaneous_enemy_spotted.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/c07d72a314f4__misceallaneous_enemy_spotted.wav,84012
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/misceallaneous_game_over.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/1310346dccce__misceallaneous_game_over.wav,61484
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/misceallaneous_get_ready.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/bb04882570c0__misceallaneous_get_ready.wav,49196
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/misceallaneous_hmm.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/002b617a175f__misceallaneous_hmm.wav,39980
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/misceallaneous_huh.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/49e73c78fc29__misceallaneous_huh.wav,22572
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/misceallaneous_incoming.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/8bec813af7c2__misceallaneous_incoming.wav,56364
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/misceallaneous_incoming_enemy.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/2f48af7f6964__misceallaneous_incoming_enemy.wav,90156
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/misceallaneous_low_on_health.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/ec8813c18ad7__misceallaneous_low_on_health.wav,67628
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/misceallaneous_new_best_time.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/be100fd421ee__misceallaneous_new_best_time.wav,84012
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/misceallaneous_new_high_score.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/2bf592cc6b1c__misceallaneous_new_high_score.wav,84012
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/misceallaneous_new_personal_best.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/52ebc4d0c773__misceallaneous_new_personal_best.wav,103468
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/misceallaneous_new_record.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/b48531015110__misceallaneous_new_record.wav,62508
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/misceallaneous_were_under_attack.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/73d4c795f5c3__misceallaneous_were_under_attack.wav,84012
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/misceallaneous_what.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/2781035d9e7d__misceallaneous_what.wav,27692
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/misceallaneous_wow.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/51af6a03245d__misceallaneous_wow.wav,28716
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/refusal_cant_do_that.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/fe65d32cdc5f__refusal_cant_do_that.wav,77868
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/refusal_nah.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/ade99d2d910e__refusal_nah.wav,28716
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/refusal_negative.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/dd4b504a344b__refusal_negative.wav,54316
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/refusal_never.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/bffa5df93393__refusal_never.wav,33836
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/refusal_no.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/500893d6e2b4__refusal_no.wav,27692
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/refusal_no_way.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/9c9ae23167a9__refusal_no_way.wav,50220
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/refusal_nope.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/9c7ac499a8ed__refusal_nope.wav,34860
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/refusal_not_a_chance.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/4dbe49bcf5cd__refusal_not_a_chance.wav,72748
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/refusal_not_for_me.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/887530ff7285__refusal_not_for_me.wav,78892
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/refusal_not_happening.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/ad21153b5115__refusal_not_happening.wav,76844
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tammy_grit/refusal_sorry.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/5c5959de4236__refusal_sorry.wav,38956
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/completion_all_done.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/b7428a7ec5da__completion_all_done.wav,51244
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/completion_building_ready.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/2dc46ba1e29e__completion_building_ready.wav,73772
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/completion_construction_complete.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/b403cd472afb__completion_construction_complete.wav,121900
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/completion_crafting_complete.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/7b0e4fe28fbb__completion_crafting_complete.wav,99372
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/completion_done.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/24d6365733d8__completion_done.wav,28716
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/completion_finished.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/43c48c373a1f__completion_finished.wav,45100
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/completion_finished_growing.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/ca661b8cff67__completion_finished_growing.wav,81964
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/completion_objective_complete.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/128d7989c3b4__completion_objective_complete.wav,116780
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/completion_ready.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/a9918d33f465__completion_ready.wav,32812
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/completion_thats_it.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/6c8b9d6ac11e__completion_thats_it.wav,45100
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/completion_unit_ready.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/ddb63f4386de__completion_unit_ready.wav,72748
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_acknowledged.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/8bd4525d996e__confirmation_acknowledged.wav,66604
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_affirmative.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/578a4cf9229a__confirmation_affirmative.wav,67628
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_alright.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/775978b374d5__confirmation_alright.wav,50220
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_alrighty.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/a89c4394d6f4__confirmation_alrighty.wav,55340
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_certainly.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/90ee0fefe2b5__confirmation_certainly.wav,51244
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_confirmed.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/d5d2706bc437__confirmation_confirmed.wav,55340
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_copy_that.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/21efbcb4082b__confirmation_copy_that.wav,62508
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_definitely.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/cefaa412af56__confirmation_definitely.wav,59436
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_got_it.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/494daa865e57__confirmation_got_it.wav,44076
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_gotcha.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/e4757047ae2c__confirmation_gotcha.wav,46124
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_great.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/6ff242ec81a2__confirmation_great.wav,41004
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_lets_go.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/1ae0dab22870__confirmation_lets_go.wav,55340
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_okay.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/c181c9780224__confirmation_okay.wav,38956
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_on_it.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/dd31f4c08127__confirmation_on_it.wav,34860
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_on_my_way.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/cc6177a1dd5c__confirmation_on_my_way.wav,60460
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_roger_that.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/fdd925dbd3d6__confirmation_roger_that.wav,66604
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_sure.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/b6be811b2fdb__confirmation_sure.wav,28716
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_understood.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/be1c9ae58b5f__confirmation_understood.wav,61484
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_yes.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/bbe26e81e31a__confirmation_yes.wav,28716
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/confirmation_you_got_it.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/df7b9e7aa523__confirmation_you_got_it.wav,62508
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/farewell_adios.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/01b2ede17bf1__farewell_adios.wav,44076
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/farewell_bye.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/96b643541f41__farewell_bye.wav,28716
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/farewell_farewell.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/fe5ddd6db7de__farewell_farewell.wav,45100
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/farewell_good_luck.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/9106bdd23ea5__farewell_good_luck.wav,50220
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/farewell_goodbye.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/56334f3aefe4__farewell_goodbye.wav,45100
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/farewell_later.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/cc582bb69c35__farewell_later.wav,39980
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/farewell_see_ya.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/869bf5ab8599__farewell_see_ya.wav,41004
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/farewell_see_you.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/b028a099ea52__farewell_see_you.wav,46124
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/farewell_see_you_later.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/b1f20134f46d__farewell_see_you_later.wav,77868
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/farewell_so_long.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/5383fb72f8e1__farewell_so_long.wav,51244
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/farewell_take_care.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/27fb9c50ab92__farewell_take_care.wav,54316
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/greeting_greetings.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/e6452e61cd3f__greeting_greetings.wav,55340
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/greeting_hello.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/8053c956dd99__greeting_hello.wav,38956
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/greeting_hey.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/62d6f3fcebdb__greeting_hey.wav,28716
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/greeting_hi.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/2ebfad4cbcc7__greeting_hi.wav,22572
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/greeting_how_are_you.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/1e005b45658c__greeting_how_are_you.wav,60460
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/greeting_hows_it_going.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/4e993b24e795__greeting_hows_it_going.wav,77868
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/greeting_welcome.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/97303bf80903__greeting_welcome.wav,44076
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/greeting_whats_up.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/25eb57f708d9__greeting_whats_up.wav,43052
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/greeting_yo.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/e7ada53d826d__greeting_yo.wav,28716
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/misceallaneous_enemy_spotted.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/47039acfdcba__misceallaneous_enemy_spotted.wav,82988
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/tanja_adelina/misceallaneous_game_over.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/e577e1568815__misceallaneous_game_over.wav,61484
